POS,,,,,,,,,,,,,,,,,,,,,,,,
SalesKey,ProductName,Manufacturer,BrandName,ClassName,UnitCost,UnitPrice,SalesQuantity,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,EuropeSeason,NorthAmericaSeason
2122381,Adventure Works LCD20W M240 White,Adventure Works,Adventure Works,Regular,128.3,279,9,1,13.95,1154.7,2497.05,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
320896,Contoso Car power adapter M90 White,"Contoso, Ltd",Contoso,Regular,9.17,19.95,9,0,0,82.53,179.55,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
2764429,Contoso USB Wave Multi-Media Keyboard M901 Gold,"Contoso, Ltd",Contoso,Regular,11.91,25.9,9,3,3.885,107.19,229.215,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
2008244,Contoso Coffee Maker Auto 10C M1000 White,"Contoso, Ltd",Contoso,Regular,343.05,745.99,9,4,149.198,3087.45,6564.712,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
3287040,Fabrikam Refrigerator 3.2CuFt E1600 Grey,"Fabrikam, Inc.",Fabrikam,Regular,142.75,279.99,9,3,41.9985,1284.75,2477.9115,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
3244113,Contoso Washer & Dryer 21in E210 Red,"Contoso, Ltd",Contoso,Regular,815.22,1599,2,1,79.95,1630.44,3118.05,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
412209,The Phone Company Touch Screen Phones 26-2.2" M200 Gold,The Phone Company,The Phone Company,Regular,105.77,230,9,1,11.5,951.93,2058.5,2/25/2009,2/25/2009,2009,20091,Q1,200902,February,200909,Week 9,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
2674874,Contoso Expandable Cordless Phone System M008 Grey,"Contoso, Ltd",Contoso,Regular,10.57,22.99,9,4,4.598,95.13,202.312,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
1415440,A. Datum Consumer Digital Camera M300 Orange,A. Datum Corporation,A. Datum,Regular,84.84,184.5,9,3,27.675,763.56,1632.825,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
3296628,NT Washer & Dryer 24in M2400 Blue,Northwind Traders,Northwind Traders,Regular,836.45,1818.9,2,3,272.835,1672.9,3364.965,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
3351211,Contoso Microwave 1.6CuFt M0125 Black,"Contoso, Ltd",Contoso,Regular,82.77,179.99,9,3,26.9985,744.93,1592.9115,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
2895516,Fabrikam Coffee Maker 12C M100 Black,"Fabrikam, Inc.",Fabrikam,Regular,204.64,445,9,3,66.75,1841.76,3938.25,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
637731,Fabrikam Coffee Maker 5C E090 Black,"Fabrikam, Inc.",Fabrikam,Economy,75.96,149,18,2,14.9,1367.28,2667.1,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
1497930,Litware Home Theater System 2.1 Channel E211 Silver,"Litware, Inc.",Litware ,Economy,137.6,269.9,18,3,40.485,2476.8,4817.715,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
1091962,Litware 14" High Velocity Floor Fan E801 Pink,"Litware, Inc.",Litware,Economy,22.94,44.99,18,1,2.2495,412.92,807.5705,2/26/2009,2/26/2009,2009,20091,Q1,200902,February,200909,Week 9,Thursday,WorkDay,Spring/Business,Spring/Back to Business
2334280,WWI Laptop15.4W M0156 Black,Wide World Importers,Wide World Importers,Regular,348.58,758,9,1,37.9,3137.22,6784.1,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
3383824,Fabrikam Laptop16 M6000 Black,"Fabrikam, Inc.",Fabrikam,Regular,275.46,599,9,1,29.95,2479.14,5361.05,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
1811928,SV Keyboard E10 Black,Southridge Video,Southridge Video,Economy,22.43,44,18,4,8.8,403.74,783.2,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
485993,Proseware Fax phone E100 Grey,"Proseware, Inc.",Proseware,Economy,44.36,87,18,2,8.7,798.48,1557.3,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
1320206,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Adventure Works,Regular,254.86,499.9,9,4,99.98,2293.74,4399.12,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
1712069,Adventure Works Chandelier M8150 Black,Adventure Works,Adventure Works,Regular,123.47,268.5,9,0,0,1111.23,2416.5,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
1677147,Litware Refrigerator 19CuFt M760 Red,"Litware, Inc.",Litware,Regular,413.42,899,9,1,44.95,3720.78,8046.05,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
3367487,Fabrikam Social Videographer 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Fabrikam  ,Economy,86.67,170,18,3,25.5,1560.06,3034.5,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
1764933,Fabrikam Business Videographer 1/3" 8.5mm M380 Blue,"Fabrikam, Inc.",Fabrikam,Regular,393.64,856,9,4,171.2,3542.76,7532.8,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
263156,Fabrikam Social Videographer 1" 25mm E400 Blue,"Fabrikam, Inc.",Fabrikam,Economy,95.85,188,18,3,28.2,1725.3,3355.8,2/27/2009,2/27/2009,2009,20091,Q1,200902,February,200909,Week 9,Friday,WorkDay,Spring/Business,Spring/Back to Business
3201389,The Phone Company Touch Screen Phones 26-2.2" M200 Gold,The Phone Company,The Phone Company,Regular,105.77,230,9,2,23,951.93,2047,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
328428,A. Datum SLR Camera 35" M358 Grey,A. Datum Corporation,A. Datum,Regular,155.43,338,9,3,50.7,1398.87,2991.3,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
1509780,Fabrikam Refrigerator 4.6CuFt E2800 Orange,"Fabrikam, Inc.",Fabrikam,Regular,152.94,299.99,9,1,14.9995,1223.52,2684.9105,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
1178434,WWI Laptop15.4W M0156 White,Wide World Importers,Wide World Importers,Regular,348.58,758,9,1,37.9,2788.64,6784.1,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
985355,Contoso USB Wave Multi-Media Keyboard E280 Grey,"Contoso, Ltd",Contoso,Economy,8.11,15.9,18,0,0,145.98,286.2,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
1439800,Contoso Home Theater System 5.1 Channel M1500 Brown,"Contoso, Ltd",Contoso,Regular,197.28,429,9,1,21.45,1775.52,3839.55,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
1807092,Contoso Air conditioner 12000BTU M0640 White,"Contoso, Ltd",Contoso ,Regular,211.53,459.99,9,4,91.998,1903.77,4047.912,2/28/2009,2/28/2009,2009,20091,Q1,200902,February,200909,Week 9,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
2621708,Contoso Air conditioner 6000BTU E0180 Grey,"Contoso, Ltd",Contoso ,Economy,101.96,199.99,18,3,29.9985,1835.28,3569.8215,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
778560,Adventure Works 20" Analog CRT TV E45 Brown,Adventure Works,Adventure Works,Economy,101.97,200,18,1,10,1835.46,3590,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
99612,Fabrikam Laptop16W M6080 Black,"Fabrikam, Inc.",Fabrikam,Regular,444.69,967,9,2,96.7,4002.21,8606.3,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
596399,Adventure Works CRT17 E105 Black,Adventure Works,Adventure Works,Economy,30.08,59,18,3,8.85,541.44,1053.15,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
2061074,Fabrikam Microwave 2.2CuFt M1250 Grey,"Fabrikam, Inc.",Fabrikam,Regular,91.97,199.99,9,3,29.9985,827.73,1769.9115,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
124003,SV DVD 38 DVD Storage Binder E25 Black,Southridge Video,Southridge Video,Economy,5.09,9.99,18,3,1.4985,91.62,178.3215,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
93388,Contoso Water Heater 1.5GPM E0800 Green,"Contoso, Ltd",Contoso ,Economy,131.28,257.5,18,3,38.625,2363.04,4596.375,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
1973897,A. Datum All in One Digital Camera M200 Grey,A. Datum Corporation,A. Datum,Regular,86.45,188,9,1,9.4,691.6,1682.6,3/1/2009,3/1/2009,2009,20091,Q1,200903,March,200910,Week 10,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
1626978,A. Datum SLR Camera 35" M358 Pink,A. Datum Corporation,A. Datum,Regular,155.43,338,9,3,50.7,1398.87,2991.3,3/2/2009,3/2/2009,2009,20091,Q1,200903,March,200910,Week 10,Monday,WorkDay,Spring/Business,Spring/Back to Business
2777851,Contoso USB Cable M250 Black,"Contoso, Ltd",Contoso,Regular,11.5,25,9,0,0,103.5,225,3/2/2009,3/2/2009,2009,20091,Q1,200903,March,200910,Week 10,Monday,WorkDay,Spring/Business,Spring/Back to Business
2368529,SV DVD Movies E100 Yellow,Southridge Video,Southridge Video,Economy,6.62,12.99,18,0,0,119.16,233.82,3/2/2009,3/2/2009,2009,20091,Q1,200903,March,200910,Week 10,Monday,WorkDay,Spring/Business,Spring/Back to Business
1395907,Contoso DVD External DVD Burner M200 Blue,"Contoso, Ltd",Contoso,Regular,26.62,57.88,9,1,2.894,239.58,518.026,3/2/2009,3/2/2009,2009,20091,Q1,200903,March,200910,Week 10,Monday,WorkDay,Spring/Business,Spring/Back to Business
779984,SV Hand Games for 12-16 boys E60 Red,Southridge Video,Southridge Video,Economy,2.54,4.98,45,4,0.996,114.3,223.104,3/2/2009,3/2/2009,2009,20091,Q1,200903,March,200910,Week 10,Monday,WorkDay,Spring/Business,Spring/Back to Business
1268484,Litware Refrigerator 19CuFt M760 Blue,"Litware, Inc.",Litware,Regular,413.42,899,9,2,89.9,3720.78,8001.1,3/2/2009,3/2/2009,2009,20091,Q1,200903,March,200910,Week 10,Monday,WorkDay,Spring/Business,Spring/Back to Business
1775836,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,A. Datum,Regular,91.05,198,9,2,19.8,819.45,1762.2,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
2124005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum Corporation,A. Datum,Regular,88.79,268,9,1,13.4,799.11,2398.6,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
3370019,Contoso USB Data Link - direct connect adapter E600 White,"Contoso, Ltd",Contoso,Economy,8.62,16.9,18,1,0.845,155.16,303.355,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
769013,SV 16xDVD M320 Black,Southridge Video,Southridge Video,Regular,54.72,119,9,4,23.8,437.76,1047.2,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
1081034,Contoso Home Theater System 2.1 Channel E1220 White,"Contoso, Ltd",Contoso,Economy,101.46,199,18,2,19.9,1826.28,3562.1,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
3353009,Proseware Air conditioner 8000BTU M320 Red,"Proseware, Inc.",Proseware,Regular,183.94,399.99,9,1,19.9995,1655.46,3579.9105,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
408032,Litware 80mm LED Dual PCI Slot Fan E1501 Blue,"Litware, Inc.",Litware,Economy,15.8,30.99,18,2,3.099,284.4,554.721,3/3/2009,3/3/2009,2009,20091,Q1,200903,March,200910,Week 10,Tuesday,WorkDay,Spring/Business,Spring/Back to Business
190244,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.",Proseware,Economy,39.77,78,18,3,11.7,715.86,1392.3,3/4/2009,3/4/2009,2009,20091,Q1,200903,March,200910,Week 10,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
2914870,WWI Screen 106in M1609 Silver,Wide World Importers,Wide World Importers,Regular,115.43,251,9,0,0,1038.87,2259,3/4/2009,3/4/2009,2009,20091,Q1,200903,March,200910,Week 10,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
287232,WWI LCD19W M100 Black,Wide World Importers,Wide World Importers,Regular,82.32,179,9,1,8.95,740.88,1602.05,3/4/2009,3/4/2009,2009,20091,Q1,200903,March,200910,Week 10,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
625036,Contoso Digital Cordless Expansion Handset Phone M900 White,"Contoso, Ltd",Contoso,Regular,15.17,32.99,9,3,4.9485,136.53,291.9615,3/4/2009,3/4/2009,2009,20091,Q1,200903,March,200910,Week 10,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
3303294,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,The Phone Company,Regular,123.24,268,9,2,26.8,1109.16,2385.2,3/4/2009,3/4/2009,2009,20091,Q1,200903,March,200910,Week 10,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
1793105,SV DVD External DVD Burner M200 Black,Southridge Video,Southridge Video,Regular,26.62,57.88,9,2,5.788,239.58,515.132,3/4/2009,3/4/2009,2009,20091,Q1,200903,March,200910,Week 10,Wednesday,WorkDay,Spring/Business,Spring/Back to Business
1878425,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam  ,Regular,324.69,980,9,3,147,2922.21,8673,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
1692961,Fabrikam Home and Vacation Moviemaker 2/3" 17mm M103 Blue,"Fabrikam, Inc.",Fabrikam,Regular,305.81,665,9,4,133,2752.29,5852,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
3133635,Fabrikam Home and vacation moviemaker 1/3" 8.5mm M200 Blue,"Fabrikam, Inc.",Fabrikam  ,Regular,291.09,633,9,1,31.65,2619.81,5665.35,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
697304,WWI LCD19W M100 Black,Wide World Importers,Wide World Importers,Regular,82.32,179,9,1,8.95,740.88,1602.05,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
772334,WWI Projector 480p DLP12 Silver,Wide World Importers,Wide World Importers,Regular,254.4,499,9,2,49.9,2289.6,4441.1,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
1235279,Contoso 8GB Super-Slim MP3/Video Player M800 Pink,"Contoso, Ltd",Contoso,Regular,50.56,109.95,9,3,16.4925,455.04,973.0575,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
2937377,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Wide World Importers,Economy,34.36,67.4,18,2,6.74,618.48,1206.46,3/5/2009,3/5/2009,2009,20091,Q1,200903,March,200910,Week 10,Thursday,WorkDay,Spring/Business,Spring/Back to Business
1103067,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Wide World Importers,Economy,79.53,156,18,1,7.8,1431.54,2800.2,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
2290825,WWI Laptop15 M0150 Black,Wide World Importers,Wide World Importers,Regular,321.44,699,9,2,69.9,2892.96,6221.1,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
2897200,Contoso Optical USB Mouse M45 Grey,"Contoso, Ltd",Contoso,Regular,23.45,50.99,9,0,0,211.05,458.91,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
1109041,WWI Projector 720p LCD56 Black,Wide World Importers,Wide World Importers,Regular,321.44,699,9,4,139.8,2892.96,6151.2,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
966339,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,"Fabrikam, Inc.",Fabrikam  ,Regular,260.28,566,9,3,84.9,2342.52,5009.1,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
1290138,Contoso Lens Adapter M450 Silver,"Contoso, Ltd",Contoso,Regular,31.27,68,9,2,6.8,281.43,605.2,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
1494068,MGS Hand Games for students E400 Red,Tailspin Toys,Tailspin Toys,Economy,3.56,6.99,45,4,1.398,160.2,313.152,3/6/2009,3/6/2009,2009,20091,Q1,200903,March,200910,Week 10,Friday,WorkDay,Spring/Business,Spring/Back to Business
928047,SV Hand Games men M30 Silver,Southridge Video,Southridge Video,Regular,3.16,6.88,22,0,0,69.52,151.36,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
2730218,Contoso Microwave 0.9CuFt E0090 Grey,"Contoso, Ltd",Contoso,Economy,50.98,99.99,18,1,4.9995,917.64,1794.8205,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
50482,Contoso Genuine Leather Grip Belt E322 Grey,"Contoso, Ltd",Contoso,Economy,39.76,77.99,18,0,0,715.68,1403.82,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
1852662,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,"Contoso, Ltd",Contoso,Economy,20.39,39.99,18,4,7.998,367.02,711.822,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
387070,Fabrikam Social Videographer 1" 25mm E400 Orange,"Fabrikam, Inc.",Fabrikam  ,Economy,91.77,180,18,0,0,1651.86,3240,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
2999037,Proseware LCD22 M2000 White,"Proseware, Inc.",Proseware,Regular,205.09,619,9,1,30.95,1845.81,5540.05,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
3188494,Contoso Laptop Starter Bundle M200 White,"Contoso, Ltd",Contoso,Regular,7.59,16.5,9,2,1.65,68.31,146.85,3/7/2009,3/7/2009,2009,20091,Q1,200903,March,200910,Week 10,Saturday,WeekEnd,Spring/Business,Spring/Back to Business
2951095,Adventure Works CRT17 E105 White,Adventure Works,Adventure Works,Economy,30.08,59,18,1,2.95,541.44,1059.05,3/8/2009,3/8/2009,2009,20091,Q1,200903,March,200911,Week 11,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
2200695,Contoso Home Theater System 2.1 Channel M1230 Brown,"Contoso, Ltd",Contoso,Regular,183.54,360,9,0,0,1651.86,3240,3/8/2009,3/8/2009,2009,20091,Q1,200903,March,200911,Week 11,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
1679997,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Wide World Importers,Economy,34.36,67.4,18,3,10.11,618.48,1203.09,3/8/2009,3/8/2009,2009,20091,Q1,200903,March,200911,Week 11,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
2753961,Adventure Works 13" Color TV E25 Black,Adventure Works,Adventure Works,Economy,61.17,119.99,18,4,23.998,1101.06,2135.822,3/8/2009,3/8/2009,2009,20091,Q1,200903,March,200911,Week 11,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
1700441,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Fabrikam  ,Economy,84.12,165,18,0,0,1514.16,2970,3/8/2009,3/8/2009,2009,20091,Q1,200903,March,200911,Week 11,Sunday,WeekEnd,Spring/Business,Spring/Back to Business
